id_szkoly,egz_norm_sr_hum,egz_norm_std_hum,ewd_min90_hum,ewd_max90_hum,egz_norm_sr_mp,egz_norm_std_mp,ewd_min90_mp,ewd_max90_mp,gwiazdki_pow
20803,96.59,13.89,-2.37,-1.45,98.57,13.94,-0.24,0.64,3.0
20804,94.77,14.31,-3.96,-2.95,97.35,14.24,-1.39,-0.42,3.0
20805,94.71,13.48,-4.91,-3.52,94.7,13.63,-4.59,-3.26,3.0
20806,90.95,13.49,-3.85,-1.9,92.14,12.58,-2.42,-0.54,3.0
20807,100.64,14.04,-0.83,0.43,103.21,14.45,1.95,3.16,5.0
20808,95.46,13.94,-2.62,-1.42,94.85,13.88,-2.85,-1.7,3.0
20809,93.94,12.16,-0.9,2.72,95.23,11.92,0.91,4.39,3.0
20810,88.91,11.51,-6.7,-4.05,90.32,11.26,-4.66,-2.11,2.0
20812,98.72,13.19,-1.4,0.92,98.1,13.12,-1.24,0.99,4.0
20813,90.71,14.52,-5.47,-3.81,92.2,13.9,-4.0,-2.41,2.0
20814,95.63,14.11,-0.63,1.7,96.38,13.2,0.45,2.69,3.0
20815,93.93,15.32,-4.12,-1.49,96.98,14.84,-1.21,1.31,3.0
20816,94.95,13.63,-2.34,-0.83,92.28,13.48,-4.63,-3.19,3.0
20817,90.67,13.76,-5.04,-2.37,94.78,13.56,-0.55,2.01,2.0
20818,100.34,14.32,0.73,2.48,101.01,14.41,1.35,3.03,4.0
20819,95.09,13.81,-2.85,-1.6,94.48,13.57,-3.57,-2.37,3.0
20820,100.04,13.51,-2.14,-1.24,100.43,13.7,-1.71,-0.85,3.0
20821,95.38,13.95,-5.15,-4.06,96.7,13.91,-3.65,-2.61,3.0
20822,107.61,12.2,-1.31,2.32,109.19,12.52,-0.04,3.44,5.0
20823,96.87,13.94,-2.86,-1.84,96.37,13.96,-3.18,-2.2,3.0
20825,109.42,12.76,1.7,3.18,110.98,13.29,3.02,4.43,5.0
20826,97.0,13.91,-0.07,1.15,97.74,13.5,0.7,1.87,3.0
20827,95.0,13.49,-2.52,-0.55,95.79,13.13,-1.56,0.34,3.0
20828,94.76,14.14,-4.46,-3.31,96.66,14.04,-2.42,-1.32,3.0
20829,96.04,13.94,-0.45,1.5,95.16,13.35,-0.99,0.88,3.0
20830,96.8,14.93,-3.86,-1.56,96.77,15.28,-4.53,-2.31,3.0
20831,95.97,12.58,-2.71,-0.56,95.26,12.57,-3.08,-1.02,3.0
20832,93.65,13.95,-0.02,2.17,93.21,13.45,-0.12,1.99,2.0
20833,95.01,14.39,-3.37,-1.36,97.86,14.1,-0.33,1.59,3.0
20834,97.21,14.73,-2.34,0.48,97.23,14.86,-1.96,0.74,3.0
20835,96.76,13.3,-2.57,0.47,101.57,13.23,2.86,5.78,3.0
20836,90.83,12.63,-2.6,0.04,91.28,12.11,-1.8,0.75,2.0
20837,95.93,13.79,-2.39,0.13,97.45,13.32,-0.7,1.71,3.0
20838,101.13,13.96,-0.6,2.09,101.62,14.12,0.31,2.89,4.0
20839,101.29,13.81,0.46,2.56,102.13,13.81,1.19,3.2,4.0
20840,94.61,13.63,-2.59,-1.26,96.98,13.17,-0.22,1.05,3.0
20841,94.3,13.24,-1.94,0.38,94.11,12.93,-1.89,0.33,2.0
20842,94.37,13.37,-3.43,-1.58,96.32,13.02,-1.21,0.56,3.0
20843,92.3,13.52,-6.37,-4.73,96.37,13.58,-2.02,-0.45,2.0
20844,96.12,15.26,-3.48,-0.67,99.47,14.97,-0.24,2.46,3.0
20845,95.81,13.52,-0.68,1.07,95.2,13.4,-1.16,0.52,3.0
20846,98.19,14.11,-2.29,-0.14,100.53,14.1,0.05,2.12,3.0
20847,102.12,13.71,1.1,2.65,101.09,13.9,0.1,1.59,4.0
20848,99.63,14.38,-2.71,-1.4,100.09,14.49,-2.21,-0.96,3.0
20849,94.46,13.96,-3.9,-2.29,96.65,13.9,-1.53,0.01,2.0
20850,101.21,13.87,-4.08,-2.2,100.37,14.15,-5.07,-3.27,4.0
20851,98.81,13.61,-3.34,-1.75,99.95,13.6,-2.42,-0.9,3.0
20852,96.36,13.84,-2.67,-1.29,98.72,13.72,-0.3,1.02,3.0
20853,96.42,13.91,0.5,2.58,95.69,13.64,-0.06,1.93,2.0
20854,95.27,14.26,-4.78,-3.55,97.22,14.22,-2.84,-1.66,2.0
20856,114.35,11.46,5.4,8.7,114.1,11.92,4.46,7.62,5.0
20857,99.25,13.41,-3.81,-2.51,101.57,13.78,-1.19,0.06,3.0
20858,110.44,12.53,1.37,2.97,114.56,13.18,5.03,6.56,5.0
20859,86.29,13.64,-5.23,-3.86,88.8,13.09,-3.01,-1.7,2.0
20861,93.53,13.34,-4.03,-2.9,92.97,13.2,-4.01,-2.93,2.0
20862,105.0,13.26,1.02,2.08,103.56,13.7,-0.39,0.63,4.0
20864,102.34,13.45,-1.21,-0.04,104.43,13.88,0.97,2.09,4.0
20865,96.32,14.22,-0.74,1.02,95.48,14.2,-1.26,0.42,3.0
20866,95.51,14.09,-2.09,-0.69,96.84,13.81,-0.48,0.86,3.0
20867,92.39,13.51,-5.09,-3.88,94.61,13.3,-2.72,-1.55,2.0
20869,93.84,13.32,-4.32,-2.14,95.46,13.24,-2.39,-0.29,3.0
20870,95.62,13.9,-0.67,1.39,96.14,13.63,0.09,2.08,3.0
20871,95.28,14.19,-1.46,0.43,95.63,13.84,-1.09,0.72,3.0
20872,94.52,13.53,-4.74,-3.02,96.57,13.46,-2.48,-0.83,3.0
20873,96.87,13.27,-1.99,0.69,99.04,13.15,0.6,3.17,3.0
20874,96.55,14.31,-2.45,-1.23,96.93,14.19,-1.76,-0.59,3.0
20875,97.77,13.9,-1.87,-0.03,97.2,13.87,-2.38,-0.62,3.0
20876,93.02,13.91,-3.57,-2.1,92.85,13.58,-3.78,-2.36,2.0
20877,98.24,13.95,-1.19,0.42,99.79,13.84,0.25,1.8,3.0
20878,97.71,13.61,-3.33,-0.77,99.4,13.61,-1.2,1.26,3.0
20879,97.57,13.06,0.37,2.78,93.87,12.42,-3.26,-0.94,3.0
20880,94.0,13.79,-4.34,-2.74,96.22,13.69,-1.75,-0.2,3.0
20881,94.73,12.87,-5.64,-3.68,96.09,13.04,-3.86,-1.99,3.0
20882,93.02,14.46,-5.33,-1.75,97.86,14.24,-0.39,3.04,3.0
20883,93.68,14.35,-3.93,-1.42,97.66,13.96,0.06,2.46,3.0
20884,97.59,13.88,-2.38,-1.03,98.43,13.98,-1.45,-0.16,3.0
20885,98.32,13.47,-0.24,1.92,98.24,13.52,-0.15,1.92,3.0
20886,101.23,13.07,2.86,4.36,100.43,12.79,2.42,3.86,4.0
20887,100.44,13.62,-0.32,1.33,99.57,13.87,-0.8,0.78,4.0
20888,98.51,14.23,-0.62,0.84,98.64,14.2,-0.44,0.97,3.0
20889,95.94,13.48,-0.26,1.92,95.47,13.15,-0.43,1.65,3.0
20891,74.28,10.5,-8.47,-5.89,78.45,9.58,-6.64,-4.17,1.0
20892,101.33,13.52,-0.7,0.28,100.86,13.59,-1.03,-0.09,3.0
20893,97.37,14.27,-2.36,-1.01,98.59,14.61,-1.03,0.27,3.0
20894,102.51,13.59,-1.17,0.75,104.42,13.83,0.68,2.52,4.0
20895,102.58,14.11,-0.42,1.41,104.63,14.29,1.65,3.4,4.0
20896,97.52,14.07,-3.71,-2.57,100.05,14.13,-1.26,-0.17,3.0
20897,90.87,12.51,-4.37,-2.43,91.19,12.11,-3.87,-2.01,2.0
20898,101.71,13.94,0.46,2.14,101.75,13.88,0.66,2.28,3.0
20899,102.8,13.3,-0.78,0.37,104.07,13.71,0.54,1.64,4.0
20901,97.63,14.11,-0.38,1.32,98.7,14.0,0.78,2.41,3.0
20902,100.82,13.12,-1.24,0.14,101.49,13.31,-0.55,0.77,3.0
20903,103.57,14.48,1.81,4.25,103.63,14.45,2.0,4.34,4.0
20904,97.68,13.72,-0.69,1.34,97.74,13.44,-0.33,1.62,3.0
20905,96.34,13.86,-4.61,-3.3,98.99,13.84,-1.81,-0.56,3.0
20906,90.8,11.68,-2.7,0.53,88.75,11.12,-4.22,-1.12,1.0
20907,98.02,13.5,-1.69,1.7,97.06,13.17,-2.25,1.0,3.0
20908,99.82,13.95,1.93,3.23,97.91,13.81,0.52,1.77,3.0
20909,96.66,13.05,-1.41,1.47,95.18,13.29,-2.39,0.37,3.0
20910,100.39,15.49,-1.49,2.22,99.34,15.72,-3.17,0.39,3.0
20911,98.56,12.89,-3.27,0.27,98.75,12.83,-3.2,0.2,3.0
20912,97.72,13.15,-1.52,-0.14,97.33,13.16,-1.72,-0.39,3.0
20913,99.59,13.5,0.79,2.59,96.17,13.53,-2.23,-0.51,3.0
20915,81.2,11.85,-5.3,-0.97,83.81,10.37,-3.61,0.56,1.0
20916,96.04,13.54,-3.21,-1.13,97.66,13.49,-1.61,0.39,3.0
20917,99.83,13.34,-0.68,1.5,99.64,13.38,-0.75,1.34,3.0
20918,100.64,14.22,0.46,1.9,98.78,14.07,-1.65,-0.27,3.0
20919,96.15,13.46,-2.42,0.26,97.54,13.24,-1.05,1.52,3.0
20920,100.84,14.2,-1.33,0.26,101.38,14.26,-0.68,0.84,3.0
20921,95.33,13.47,-2.48,-1.09,96.27,13.36,-1.12,0.21,3.0
20922,103.32,12.83,-0.1,1.36,104.0,12.99,0.71,2.12,4.0
20923,100.31,14.01,-1.32,1.48,102.01,13.79,0.17,2.86,3.0
20924,106.89,10.68,-1.79,3.27,110.26,10.69,1.28,6.14,
20925,102.45,13.81,0.58,2.5,100.85,13.94,-0.8,1.04,3.0
20926,96.44,14.1,-0.66,0.65,95.73,13.85,-1.39,-0.13,3.0
20927,94.01,14.53,-6.09,-1.96,96.62,14.15,-3.2,0.77,2.0
20929,96.58,13.62,-0.58,1.2,95.78,13.54,-1.4,0.3,3.0
20930,98.85,12.6,-0.45,3.75,95.92,12.21,-2.77,1.26,
20931,97.25,14.01,-2.65,-1.41,97.89,13.82,-1.91,-0.72,3.0
20933,95.83,12.64,-3.78,-1.49,98.19,12.46,-0.87,1.32,3.0
20934,108.28,11.27,0.34,4.09,110.6,11.86,1.76,5.36,5.0
20935,99.37,13.52,2.66,5.03,95.52,13.71,-1.19,1.09,3.0
20936,101.84,13.53,0.66,4.24,102.48,14.03,1.21,4.65,3.0
20937,109.52,13.14,2.96,4.12,110.41,13.58,3.39,4.51,5.0
20938,96.14,13.63,-3.11,-2.03,97.91,13.68,-1.08,-0.05,3.0
20939,103.22,13.05,-0.05,1.11,104.34,13.34,1.05,2.17,4.0
20940,94.54,13.72,-3.11,-1.74,93.21,13.57,-4.34,-3.02,2.0
20941,94.08,12.72,-4.35,-1.33,97.12,12.72,-1.37,1.53,3.0
20942,119.69,11.15,7.59,10.29,121.54,11.94,8.55,11.14,5.0
20943,101.72,13.28,-0.62,0.68,102.79,13.64,0.58,1.83,3.0
20944,97.83,14.06,-2.87,-1.6,98.64,14.04,-1.97,-0.75,3.0
20945,93.79,13.37,-1.29,0.03,93.33,12.91,-1.28,-0.01,2.0
20946,98.51,14.14,-1.52,0.4,98.92,14.13,-0.87,0.97,4.0
20947,95.84,13.37,-2.14,-0.04,96.03,13.32,-1.45,0.57,3.0
20948,94.94,13.48,-3.68,-1.93,97.86,13.39,-0.39,1.29,3.0
20949,95.9,13.82,-3.19,-1.08,95.22,13.66,-3.79,-1.76,3.0
20950,98.73,13.31,-2.35,-0.51,103.72,13.4,2.7,4.46,5.0
20951,97.67,14.16,-3.27,-1.92,99.52,14.12,-1.18,0.11,3.0
20952,98.15,13.62,-2.6,-1.62,98.74,13.72,-2.05,-1.12,3.0
20954,101.59,13.89,1.59,2.73,100.68,13.79,0.75,1.85,4.0
20956,75.45,9.06,-6.65,-3.15,79.83,8.58,-4.87,-1.51,1.0
20957,93.93,14.35,-3.8,-2.19,94.8,14.0,-2.99,-1.45,3.0
20958,95.61,13.37,-3.44,-1.29,98.54,13.45,0.02,2.09,3.0
20959,96.17,13.9,-1.69,-0.07,94.75,13.6,-3.32,-1.77,3.0
20960,101.44,13.73,-1.13,1.67,101.75,13.92,-1.02,1.67,4.0
20961,95.97,13.73,-3.61,-1.76,97.36,13.75,-1.76,0.01,3.0
20962,96.17,14.06,-2.52,-0.64,96.4,13.78,-2.41,-0.61,3.0
20963,97.17,13.73,-2.37,-1.13,96.25,13.74,-2.9,-1.71,3.0
20964,95.99,14.06,-0.8,0.64,97.46,13.72,0.71,2.09,3.0
20965,97.42,13.94,-2.8,-0.19,98.92,14.23,-0.83,1.67,3.0
20966,102.26,13.66,2.35,4.41,97.82,13.69,-2.0,-0.02,3.0
20967,95.66,13.74,-4.26,-2.59,96.7,13.49,-3.17,-1.57,3.0
20968,93.92,13.56,-3.36,-0.83,94.79,13.0,-2.22,0.21,3.0
20969,101.0,13.63,2.11,3.71,99.48,13.68,0.98,2.51,3.0
20970,103.4,13.39,-1.46,1.28,105.46,13.61,0.26,2.89,4.0
20971,95.3,13.93,-0.74,1.15,93.5,13.59,-2.49,-0.68,3.0
20972,96.68,13.63,-2.57,-1.37,97.98,13.82,-0.91,0.24,3.0
20973,85.39,11.7,-3.76,-1.51,85.29,11.08,-4.2,-2.05,1.0
20974,95.59,12.34,-3.38,-0.77,96.85,12.69,-1.93,0.57,3.0
20976,96.47,13.31,-1.27,0.71,96.23,12.88,-1.06,0.83,3.0
20977,109.5,12.28,2.14,3.53,104.58,12.71,-2.76,-1.43,5.0
20978,95.4,12.54,-3.26,-1.89,94.97,12.41,-3.22,-1.9,3.0
20979,98.11,14.03,-1.31,-0.07,97.26,13.9,-1.87,-0.68,3.0
20980,95.77,13.59,-2.23,-0.06,95.93,13.23,-1.98,0.1,3.0
20981,100.95,13.23,-1.57,0.3,98.65,13.47,-4.39,-2.59,3.0
20982,97.57,14.38,1.06,3.55,95.48,13.81,-1.12,1.27,2.0
20983,102.05,13.6,0.58,3.03,103.29,13.83,1.96,4.31,4.0
20984,98.89,13.4,-1.58,0.49,98.82,13.12,-1.64,0.34,3.0
20985,99.77,13.49,-0.93,2.33,103.48,13.55,3.17,6.3,4.0
20986,96.97,13.87,-1.69,-0.09,96.72,13.7,-1.64,-0.11,2.0
20987,100.36,13.44,-1.32,0.84,100.98,13.51,-0.4,1.67,3.0
20988,94.8,13.87,-5.36,-4.24,95.73,13.92,-4.36,-3.29,1.0
20989,100.42,14.25,-3.31,-1.68,100.67,14.6,-3.39,-1.83,3.0
20990,103.81,13.43,-2.45,-0.87,104.95,14.08,-1.76,-0.24,
20991,101.52,12.98,1.81,4.31,98.89,13.21,-0.33,2.07,3.0
20992,98.18,13.49,0.34,2.24,99.39,12.91,2.12,3.94,3.0
20993,101.23,12.28,-1.67,1.21,97.58,13.08,-4.65,-1.89,3.0
20994,93.69,13.88,-6.18,-4.58,94.25,13.77,-5.56,-4.03,3.0
20995,93.32,13.4,-3.95,-2.37,97.56,12.95,0.56,2.07,3.0
20996,94.34,13.76,-1.96,0.09,95.57,13.59,-0.43,1.53,3.0
20997,95.08,13.9,-2.19,-0.52,97.58,13.64,0.52,2.12,3.0
20998,97.1,13.71,-3.18,-2.19,97.74,13.73,-2.44,-1.49,3.0
20999,91.89,13.75,-6.43,-5.04,95.05,13.45,-2.99,-1.67,3.0
21000,99.03,12.62,-0.13,2.69,97.51,12.51,-1.7,1.0,3.0
21002,99.79,12.62,0.26,3.33,98.53,12.32,0.01,2.96,3.0
21003,97.14,13.75,-3.8,-1.92,101.52,13.92,0.7,2.5,3.0
21004,76.94,8.26,-6.84,-2.58,82.39,7.79,-4.05,0.04,1.0
21007,101.91,13.87,2.36,3.53,101.09,13.79,1.88,3.0,4.0
21008,104.22,13.51,3.37,4.42,104.52,13.51,3.95,4.96,5.0
21009,97.59,14.15,-1.64,-0.22,97.66,14.14,-1.39,-0.03,3.0
21010,99.68,13.31,1.61,3.45,100.53,12.66,2.81,4.57,3.0
21011,98.71,13.77,-0.59,1.52,98.53,13.48,-0.69,1.33,3.0
21012,96.19,13.96,-2.85,-0.16,98.58,14.12,-0.05,2.53,2.0
21013,97.22,13.97,-4.33,-2.92,100.33,14.0,-0.99,0.36,3.0
21014,100.01,13.7,-0.98,0.57,99.15,13.72,-1.65,-0.17,3.0
21015,97.14,13.34,-1.61,0.04,97.85,13.48,-0.57,1.01,2.0
21016,96.58,13.94,0.1,1.92,96.53,13.57,0.5,2.24,2.0
21017,97.13,13.99,-1.49,0.0,98.04,13.91,-0.37,1.05,3.0
21018,101.01,13.61,0.08,1.59,104.06,13.62,3.45,4.9,4.0
21019,97.68,12.6,0.88,3.54,96.29,12.2,0.0,2.55,2.0
21021,95.68,13.64,-4.8,-3.89,97.75,13.62,-2.69,-1.82,3.0
21022,97.38,13.83,-4.45,-3.14,100.3,13.82,-1.34,-0.08,3.0
21023,94.76,14.79,-4.29,-2.57,96.74,14.52,-2.09,-0.45,3.0
21024,98.85,13.42,-3.16,-1.6,98.83,13.65,-2.97,-1.47,3.0
21025,102.34,11.91,-5.62,-1.71,104.05,12.24,-4.02,-0.27,5.0
21026,100.23,12.34,-2.12,2.08,102.3,12.49,0.11,4.14,4.0
21027,93.29,13.47,-4.6,-1.1,93.99,13.23,-4.37,-1.0,2.0
21028,84.84,11.74,-5.19,0.0,87.22,10.91,-4.44,0.43,
21029,93.41,14.06,-3.3,-1.73,95.0,13.78,-1.43,0.07,2.0
21031,95.26,13.55,-4.55,-3.14,95.62,13.44,-3.82,-2.47,3.0
21032,92.43,13.04,-4.78,-2.4,96.7,12.72,-0.17,2.12,2.0
21033,93.11,13.62,-3.8,-1.51,93.85,13.17,-2.96,-0.77,2.0
21034,98.95,14.41,-4.6,-2.32,104.79,14.72,1.12,3.32,4.0
21035,98.41,14.33,-2.47,-0.78,98.64,14.26,-2.07,-0.45,3.0
21036,97.69,13.68,-1.64,0.38,97.64,13.08,-1.61,0.33,3.0
21037,98.58,12.29,-0.49,2.48,98.18,12.21,-0.47,2.38,3.0
21038,98.49,13.27,-1.37,0.5,100.06,13.49,0.43,2.23,4.0
21039,96.95,14.11,-0.98,1.14,95.98,13.85,-1.64,0.4,3.0
21040,91.19,12.72,-2.61,-0.1,94.49,12.15,0.42,2.84,1.0
21041,90.65,13.42,-3.0,-0.36,95.87,12.73,2.32,4.86,2.0
21042,93.66,13.78,-3.0,-0.17,98.61,13.76,1.64,4.37,3.0
21043,95.61,13.27,0.64,2.79,96.47,12.89,1.63,3.69,3.0
21044,96.59,12.84,-4.52,-2.71,97.71,12.88,-2.93,-1.19,3.0
21045,97.13,13.57,-4.02,-2.77,100.23,13.84,-0.64,0.56,3.0
21046,101.88,13.23,-1.89,-0.74,102.47,13.43,-1.35,-0.25,5.0
21047,99.3,13.51,-0.15,1.82,100.51,13.22,1.11,3.0,4.0
21050,94.81,13.83,-3.73,-2.1,99.13,13.65,0.85,2.41,2.0
21051,96.77,13.04,-5.19,-3.57,99.11,13.31,-2.69,-1.13,3.0
21052,104.67,13.07,3.39,5.46,102.15,13.28,1.06,3.04,4.0
21053,103.74,13.44,0.27,2.15,106.68,14.07,3.24,5.05,4.0
21054,96.54,12.8,-1.64,1.24,97.1,12.7,-0.39,2.37,2.0
21055,105.19,11.36,-0.44,2.99,106.79,12.28,1.26,4.55,4.0
21056,97.12,13.14,-1.22,0.35,98.33,13.16,0.33,1.84,3.0
21057,100.44,13.77,-1.25,-0.32,100.89,13.88,-0.78,0.11,3.0
21058,97.73,12.97,-2.72,0.04,99.31,13.39,-0.82,1.83,3.0
21060,103.29,13.45,-0.83,0.32,106.6,13.81,2.32,3.43,4.0
21061,99.31,13.97,-0.97,1.29,98.91,14.34,-0.82,1.35,3.0
21063,97.48,13.31,-0.41,2.17,98.25,13.49,0.33,2.8,3.0
21064,92.88,11.28,-3.33,0.38,95.18,10.94,-0.92,2.64,2.0
21065,99.25,13.82,-1.47,-0.27,99.51,14.05,-1.08,0.07,3.0
21066,97.01,13.88,-1.33,0.48,94.96,13.64,-3.27,-1.54,3.0
21067,96.73,12.14,0.66,4.2,94.5,11.72,-0.71,2.69,3.0
21069,90.72,14.58,-3.22,-1.77,93.61,13.97,-0.59,0.81,2.0
21070,96.97,12.99,-2.63,0.41,99.21,12.68,0.07,2.99,3.0
21071,101.66,11.9,-3.55,-1.21,102.26,12.25,-2.93,-0.69,4.0
21072,97.71,14.48,-1.7,-0.22,99.73,14.45,0.25,1.67,3.0
21073,92.08,11.48,-5.57,-1.37,90.61,11.51,-5.8,-1.77,
21075,97.52,14.16,-1.72,0.19,97.95,14.13,-1.0,0.84,3.0
21076,97.55,12.27,1.97,5.03,95.98,11.79,0.6,3.54,3.0
21077,96.11,13.68,-2.12,-0.49,95.18,13.33,-2.68,-1.11,3.0
21078,90.93,14.49,-4.93,-2.31,93.53,14.03,-2.42,0.09,2.0
21079,100.21,13.94,2.16,4.4,106.52,13.84,9.02,11.17,5.0
21080,101.84,13.14,1.28,3.0,103.51,13.23,3.34,4.99,4.0
21081,95.55,13.75,-5.57,-3.63,94.9,13.69,-6.51,-4.65,3.0
21082,91.78,13.46,-8.57,-6.55,93.48,13.63,-6.81,-4.87,2.0
21084,102.73,13.86,-1.25,-0.18,102.8,14.18,-1.2,-0.18,3.0
21085,105.35,13.27,0.79,1.68,107.03,13.62,2.33,3.18,3.0
21086,103.55,13.03,-0.47,0.84,104.51,13.32,0.22,1.48,3.0
21087,97.12,13.41,0.11,1.45,95.78,13.25,-1.0,0.28,2.0
21088,97.45,13.9,-2.56,-1.39,96.39,14.09,-3.55,-2.43,2.0
21089,93.29,13.54,-4.52,-3.15,94.8,13.52,-2.76,-1.45,2.0
21090,99.49,13.79,0.52,2.16,100.06,13.67,0.62,2.19,3.0
21094,118.9,10.96,5.85,8.32,121.11,11.39,7.08,9.44,5.0
21096,110.42,12.55,1.94,4.2,111.17,13.22,2.27,4.44,4.0
21097,97.12,14.8,-0.13,1.77,97.38,14.41,0.25,2.06,3.0
21098,98.88,13.02,-1.21,0.14,99.74,12.99,0.23,1.52,3.0
21099,94.98,13.99,-2.6,-1.31,95.81,13.85,-1.66,-0.42,2.0
21100,97.56,13.29,-1.38,-0.2,96.99,13.4,-1.88,-0.76,3.0
21102,104.3,14.4,2.0,3.25,106.86,14.31,4.33,5.53,4.0
21103,103.75,13.5,-0.11,0.88,103.13,13.83,-0.66,0.29,3.0
21104,113.76,12.42,5.13,7.47,111.03,12.88,2.0,4.25,5.0
21105,98.88,14.14,1.12,2.5,97.69,13.9,0.06,1.39,3.0
21106,97.55,12.7,-2.72,-0.05,98.7,12.7,-1.75,0.81,3.0
21108,100.57,14.55,-0.93,0.29,101.7,14.9,0.08,1.25,3.0
21109,85.39,10.6,-6.53,-2.19,87.49,10.53,-4.89,-0.73,
21110,105.04,12.89,-0.17,1.5,105.41,13.54,0.06,1.66,4.0
21111,98.71,13.92,-1.19,0.3,98.11,13.76,-1.8,-0.37,3.0
21113,95.07,13.51,-5.72,-4.2,98.27,13.42,-2.62,-1.16,3.0
21114,107.24,13.54,0.81,1.96,107.61,13.79,1.01,2.11,4.0
21115,90.12,11.92,-3.94,-1.85,89.6,11.4,-3.91,-1.91,2.0
21116,100.34,12.93,-2.88,-1.43,100.47,13.19,-2.69,-1.31,3.0
21117,102.24,13.69,-0.77,2.86,102.43,13.96,-1.0,2.48,3.0
21119,92.07,11.1,-0.3,4.27,91.22,10.23,-2.61,1.78,2.0
21120,106.03,10.49,3.56,7.63,106.77,10.54,3.22,7.13,3.0
21121,118.19,11.41,7.65,9.97,118.78,12.07,7.35,9.57,4.0
21122,115.62,11.12,5.29,7.9,113.69,11.27,2.8,5.3,4.0
21123,109.6,11.8,0.6,3.26,112.09,12.35,3.0,5.55,3.0
21124,122.52,10.89,9.19,11.92,122.2,11.57,8.11,10.72,5.0
21125,121.52,10.95,7.99,9.85,123.81,11.34,8.99,10.77,5.0
21126,95.78,13.0,-5.96,-4.15,97.23,12.81,-4.06,-2.32,2.0
21128,89.79,12.14,-7.48,-4.05,91.51,11.39,-6.03,-2.74,
21129,116.46,11.28,5.56,7.13,114.74,11.55,3.74,5.24,4.0
21130,110.17,12.77,2.04,3.08,113.14,13.27,4.72,5.72,4.0
21131,97.89,13.42,-1.49,-0.2,99.02,13.46,0.09,1.33,3.0
21132,94.62,11.59,-3.91,-0.61,93.95,12.15,-5.4,-2.24,
21133,78.38,11.91,-9.18,-6.89,83.16,11.01,-5.43,-3.24,1.0
21134,93.02,13.94,-7.04,-5.01,95.49,13.71,-4.4,-2.46,
21135,103.5,12.86,1.28,2.75,102.96,13.01,1.11,2.52,3.0
21136,101.3,12.59,-1.08,0.62,104.26,12.8,1.92,3.55,3.0
21137,101.94,12.97,-1.44,0.43,102.35,13.14,-0.69,1.11,3.0
21138,106.04,12.87,1.83,3.39,106.33,13.09,2.07,3.57,3.0
21139,101.43,12.62,-2.31,-1.1,105.41,13.13,1.67,2.82,3.0
21140,95.9,14.01,-2.67,-1.02,97.33,14.03,-1.21,0.37,2.0
21141,95.15,13.37,-4.27,-2.6,95.8,13.26,-3.23,-1.63,2.0
21142,109.82,12.7,3.22,4.67,108.42,12.94,1.43,2.82,3.0
21143,95.77,12.94,-3.65,-1.7,94.86,13.01,-4.27,-2.4,2.0
21144,97.02,12.84,-3.91,-2.6,95.34,12.97,-5.6,-4.35,2.0
21145,100.97,13.41,-0.48,1.08,100.32,13.69,-0.98,0.53,3.0
21146,107.63,12.29,1.38,2.92,108.06,12.82,1.47,2.95,3.0
21147,116.39,12.01,6.24,7.48,116.48,12.57,5.41,6.61,4.0
21149,89.59,13.21,-3.82,-1.91,90.31,12.86,-3.53,-1.7,2.0
21150,101.23,13.66,0.52,1.7,100.54,13.74,-0.01,1.13,3.0
21152,103.21,14.24,-0.67,0.85,102.87,14.54,-1.24,0.22,3.0
21153,99.24,13.6,-0.74,0.73,98.95,13.79,-0.78,0.63,3.0
21154,106.42,12.94,1.13,2.05,105.95,13.24,0.54,1.43,3.0
21155,83.7,12.76,-7.29,-5.14,85.96,12.05,-5.33,-3.27,1.0
21156,91.74,14.04,-3.76,-1.9,92.3,13.82,-2.9,-1.11,2.0
21157,114.54,12.27,4.87,5.97,116.28,12.91,5.93,6.99,4.0
21159,94.97,13.97,-2.79,-1.18,94.98,13.78,-2.93,-1.4,2.0
21160,99.24,13.87,-0.92,0.96,102.44,14.29,1.68,3.48,3.0
21161,105.14,12.74,1.06,2.45,105.15,13.16,1.36,2.7,3.0
21162,96.84,12.68,-2.91,-1.01,96.98,12.8,-2.58,-0.76,2.0
21166,113.81,11.09,2.1,4.55,119.7,11.69,7.47,9.82,4.0
21167,112.94,11.9,3.27,4.82,114.8,12.55,4.61,6.1,4.0
21168,115.57,11.49,6.7,8.49,115.18,12.13,5.64,7.36,4.0
21169,116.96,10.91,6.28,8.54,119.13,11.49,7.4,9.58,4.0
21170,111.0,5.79,-2.06,4.8,115.9,6.51,0.07,6.66,4.0
21171,88.34,12.43,-5.43,-3.05,89.84,11.92,-3.92,-1.63,2.0
21172,99.3,13.69,-0.52,1.46,99.54,13.76,-0.66,1.24,3.0
21173,99.63,12.83,-2.34,-1.14,100.95,13.03,-0.81,0.35,3.0
21174,99.71,12.79,-1.99,-0.78,98.58,13.05,-2.97,-1.8,3.0
21175,93.25,13.27,-5.68,-3.76,94.17,12.95,-4.65,-2.81,2.0
21177,79.22,7.94,-2.81,3.77,84.14,4.66,-0.71,5.62,1.0
21178,94.31,13.42,-4.28,-2.67,95.6,13.25,-2.88,-1.34,2.0
21179,102.66,12.42,0.43,2.55,102.91,12.76,1.02,3.06,3.0
21180,99.59,14.09,-1.19,0.33,99.24,14.04,-1.77,-0.31,3.0
21183,112.2,10.44,2.53,6.43,113.12,10.8,2.43,6.18,4.0
